time_s,chassis_travel_mm,front_left_smoothed_mm,front_right_smoothed_mm,rear_left_smoothed_mm,rear_right_smoothed_mm,front_left_raw_mm,front_right_raw_mm,rear_left_raw_mm,rear_right_raw_mm
4.208000,841.600000,26.132627,26.132627,46.939200,46.939200,-50.280898,-50.280898,2.438400,2.438400
4.210000,842.000000,26.381505,26.381505,46.939200,46.939200,-50.240243,-50.240243,2.743200,2.743200
4.212000,842.400000,26.631415,26.631415,46.939200,46.939200,-50.198241,-50.198241,3.048000,3.048000
4.214000,842.800000,26.882172,26.882172,46.939200,46.939200,-50.162215,-50.162215,3.302000,3.302000
4.216000,843.200000,27.133590,27.133590,46.939200,46.939200,-50.117760,-50.117760,3.606800,3.606800
4.218000,843.600000,27.385489,27.385489,46.939200,46.939200,-50.071975,-50.071975,3.911600,3.911600
4.220000,844.000000,27.637706,27.637706,46.939200,46.939200,-50.024865,-50.024865,4.216400,4.216400
4.222000,844.400000,27.890086,27.890086,46.939200,46.939200,-49.984600,-49.984600,4.470400,4.470400
4.224000,844.800000,28.142483,28.142483,46.939200,46.939200,-49.935076,-49.935076,4.775200,4.775200
4.226000,845.200000,28.394761,28.394761,46.939200,46.939200,-49.884244,-49.884244,5.080000,5.080000
4.228000,845.600000,28.646789,28.646789,46.939200,46.939200,-49.840889,-49.840889,5.334000,5.334000
4.230000,846.000000,28.898445,28.898445,46.939200,46.939200,-49.787671,-49.787671,5.638800,5.638800
4.232000,846.400000,29.149612,29.149612,46.939200,46.939200,-49.733161,-49.733161,5.943600,5.943600
4.234000,846.800000,29.400178,29.400178,46.939200,46.939200,-49.677361,-49.677361,6.248400,6.248400
4.236000,847.200000,29.650037,29.650037,46.939200,46.939200,-49.629882,-49.629882,6.502400,6.502400
4.238000,847.600000,29.899091,29.899091,46.939200,46.939200,-49.571734,-49.571734,6.807200,6.807200
4.240000,848.000000,30.147244,30.147244,46.939200,46.939200,-49.512313,-49.512313,7.112000,7.112000
4.242000,848.400000,30.394407,30.394407,46.939200,46.939200,-49.451623,-49.451623,7.416800,7.416800
4.244000,848.800000,30.640495,30.640495,46.939200,46.939200,-49.400082,-49.400082,7.670800,7.670800
4.246000,849.200000,30.885427,30.885427,46.939200,46.939200,-49.337079,-49.337079,7.975600,7.975600
4.248000,849.600000,31.129130,31.129130,46.939200,46.939200,-49.272821,-49.272821,8.280400,8.280400
4.250000,850.000000,31.371533,31.371533,46.939200,46.939200,-49.218318,-49.218318,8.534400,8.534400
4.252000,850.400000,31.612571,31.612571,46.939200,46.939200,-49.151773,-49.151773,8.839200,8.839200
4.254000,850.800000,31.852184,31.852184,46.939200,46.939200,-49.083987,-49.083987,9.144000,9.144000
4.256000,851.200000,32.090315,32.090315,46.939200,46.939200,-49.014964,-49.014964,9.448800,9.448800
4.258000,851.600000,32.326915,32.326915,46.939200,46.939200,-48.956504,-48.956504,9.702800,9.702800
4.260000,852.000000,32.561936,32.561936,46.939200,46.939200,-48.885226,-48.885226,10.007600,10.007600
4.262000,852.400000,32.795339,32.795339,46.939200,46.939200,-48.812725,-48.812725,10.312400,10.312400
4.264000,852.800000,33.027085,33.027085,46.939200,46.939200,-48.739006,-48.739006,10.617200,10.617200
4.266000,853.200000,33.257144,33.257144,46.939200,46.939200,-48.676645,-48.676645,10.871200,10.871200
4.268000,853.600000,33.485488,33.485488,46.939200,46.939200,-48.600703,-48.600703,11.176000,11.176000
4.270000,854.000000,33.712094,33.712094,46.939200,46.939200,-48.523554,-48.523554,11.480800,11.480800
4.272000,854.400000,33.936943,33.936943,46.939200,46.939200,-48.458346,-48.458346,11.734800,11.734800
4.274000,854.800000,34.160015,34.160015,46.939200,46.939200,-48.378997,-48.378997,12.039600,12.039600
4.276000,855.200000,34.381291,34.381291,46.939200,46.939200,-48.298455,-48.298455,12.344400,12.344400
4.278000,855.600000,34.600753,34.600753,46.939200,46.939200,-48.216722,-48.216722,12.649200,12.649200
4.280000,856.000000,34.818382,34.818382,46.939200,46.939200,-48.147706,-48.147706,12.903200,12.903200
4.282000,856.400000,35.034162,35.034162,46.939200,46.939200,-48.063804,-48.063804,13.208000,13.208000
4.284000,856.800000,35.248073,35.248073,46.939200,46.939200,-47.978723,-47.978723,13.512800,13.512800
4.286000,857.200000,35.460101,35.460101,46.939200,46.939200,-47.892468,-47.892468,13.817600,13.817600
4.288000,857.600000,35.670229,35.670229,46.939200,46.939200,-47.819696,-47.819696,14.071600,14.071600
4.290000,858.000000,35.878440,35.878440,46.939200,46.939200,-47.731299,-47.731299,14.376400,14.376400
4.292000,858.400000,36.084719,36.084719,46.939200,46.939200,-47.641740,-47.641740,14.681200,14.681200
4.294000,858.800000,36.289051,36.289051,46.939200,46.939200,-47.566223,-47.566223,14.935200,14.935200
4.296000,859.200000,36.491421,36.491421,46.939200,46.939200,-47.474542,-47.474542,15.240000,15.240000
4.298000,859.600000,36.691816,36.691816,46.939200,46.939200,-47.381711,-47.381711,15.544800,15.544800
4.300000,860.000000,36.890222,36.890222,46.939200,46.939200,-47.287731,-47.287731,15.849600,15.849600
4.302000,860.400000,37.086625,37.086625,46.939200,46.939200,-47.208541,-47.208541,16.103600,16.103600
4.304000,860.800000,37.281013,37.281013,46.939200,46.939200,-47.112467,-47.112467,16.408400,16.408400
4.306000,861.200000,37.473373,37.473373,46.939200,46.939200,-47.015255,-47.015255,16.713200,16.713200
4.308000,861.600000,37.663694,37.663694,46.939200,46.939200,-46.916910,-46.916910,17.018000,17.018000
4.310000,862.000000,37.851966,37.851966,46.939200,46.939200,-46.834093,-46.834093,17.272000,17.272000
4.312000,862.400000,38.038176,38.038176,46.939200,46.939200,-46.733680,-46.733680,17.576800,17.576800
4.314000,862.800000,38.222315,38.222315,46.939200,46.939200,-46.632143,-46.632143,17.881600,17.881600
4.316000,863.200000,38.404374,38.404374,46.939200,46.939200,-46.546673,-46.546673,18.135600,18.135600
4.318000,863.600000,38.584342,38.584342,46.939200,46.939200,-46.443086,-46.443086,18.440400,18.440400
4.320000,864.000000,38.762212,38.762212,46.939200,46.939200,-46.338386,-46.338386,18.745200,18.745200
4.322000,864.400000,38.937975,38.937975,46.939200,46.939200,-46.232575,-46.232575,19.050000,19.050000
4.324000,864.800000,39.111623,39.111623,46.939200,46.939200,-46.143554,-46.143554,19.304000,19.304000
4.326000,865.200000,39.283150,39.283150,46.939200,46.939200,-46.035718,-46.035718,19.608800,19.608800
4.328000,865.600000,39.452549,39.452549,46.939200,46.939200,-45.926781,-45.926781,19.913600,19.913600
4.330000,866.000000,39.619814,39.619814,46.939200,46.939200,-45.835162,-45.835162,20.167600,20.167600
4.332000,866.400000,39.784939,39.784939,46.939200,46.939200,-45.724216,-45.724216,20.472400,20.472400
4.334000,866.800000,39.947919,39.947919,46.939200,46.939200,-45.612180,-45.612180,20.777200,20.777200
4.336000,867.200000,40.108751,40.108751,46.939200,46.939200,-45.499055,-45.499055,21.082000,21.082000
4.338000,867.600000,40.267430,40.267430,46.939200,46.939200,-45.403956,-45.403956,21.336000,21.336000
4.340000,868.000000,40.423953,40.423953,46.939200,46.939200,-45.288845,-45.288845,21.640800,21.640800
4.342000,868.400000,40.578317,40.578317,46.939200,46.939200,-45.172655,-45.172655,21.945600,21.945600
4.344000,868.800000,40.730519,40.730519,46.939200,46.939200,-45.055390,-45.055390,22.250400,22.250400
4.346000,869.200000,40.880559,40.880559,46.939200,46.939200,-44.956849,-44.956849,22.504400,22.504400
4.348000,869.600000,41.028435,41.028435,46.939200,46.939200,-44.837620,-44.837620,22.809200,22.809200
4.350000,870.000000,41.174147,41.174147,46.939200,46.939200,-44.717323,-44.717323,23.114000,23.114000
4.352000,870.400000,41.317693,41.317693,46.939200,46.939200,-44.616263,-44.616263,23.368000,23.368000
4.354000,870.800000,41.459076,41.459076,46.939200,46.939200,-44.494017,-44.494017,23.672800,23.672800
4.356000,871.200000,41.598296,41.598296,46.939200,46.939200,-44.370713,-44.370713,23.977600,23.977600
4.358000,871.600000,41.735354,41.735354,46.939200,46.939200,-44.246354,-44.246354,24.282400,24.282400
4.360000,872.000000,41.870252,41.870252,46.939200,46.939200,-44.141916,-44.141916,24.536400,24.536400
4.362000,872.400000,42.002994,42.002994,46.939200,46.939200,-44.015628,-44.015628,24.841200,24.841200
4.364000,872.800000,42.133582,42.133582,46.939200,46.939200,-43.888292,-43.888292,25.146000,25.146000
4.366000,873.200000,42.262020,42.262020,46.939200,46.939200,-43.759912,-43.759912,25.450800,25.450800
4.368000,873.600000,42.388313,42.388313,46.939200,46.939200,-43.652132,-43.652132,25.704800,25.704800
4.370000,874.000000,42.512465,42.512465,46.939200,46.939200,-43.521843,-43.521843,26.009600,26.009600
4.372000,874.400000,42.634482,42.634482,46.939200,46.939200,-43.390518,-43.390518,26.314400,26.314400
4.374000,874.800000,42.754369,42.754369,46.939200,46.939200,-43.280289,-43.280289,26.568400,26.568400
4.376000,875.200000,42.872133,42.872133,46.939200,46.939200,-43.147069,-43.147069,26.873200,26.873200
4.378000,875.600000,42.987781,42.987781,46.939200,46.939200,-43.012820,-43.012820,27.178000,27.178000
4.380000,876.000000,43.101321,43.101321,46.939200,46.939200,-42.877544,-42.877544,27.482800,27.482800
4.382000,876.400000,43.212760,43.212760,46.939200,46.939200,-42.764031,-42.764031,27.736800,27.736800
4.384000,876.800000,43.322107,43.322107,46.939200,46.939200,-42.626880,-42.626880,28.041600,28.041600
4.386000,877.200000,43.429371,43.429371,46.939200,46.939200,-42.488708,-42.488708,28.346400,28.346400
4.388000,877.600000,43.534561,43.534561,46.939200,46.939200,-42.349520,-42.349520,28.651200,28.651200
4.390000,878.000000,43.637688,43.637688,46.939200,46.939200,-42.232756,-42.232756,28.905200,28.905200
4.392000,878.400000,43.738763,43.738763,46.939200,46.939200,-42.091710,-42.091710,29.210000,29.210000
4.394000,878.800000,43.837795,43.837795,46.939200,46.939200,-41.949654,-41.949654,29.514800,29.514800
4.396000,879.200000,43.934798,43.934798,46.939200,46.939200,-41.830505,-41.830505,29.768800,29.768800
4.398000,879.600000,44.029782,44.029782,46.939200,46.939200,-41.686605,-41.686605,30.073600,30.073600
4.400000,880.000000,44.122761,44.122761,46.939200,46.939200,-41.541702,-41.541702,30.378400,30.378400
4.402000,880.400000,44.213747,44.213747,46.939200,46.939200,-41.395798,-41.395798,30.683200,30.683200
4.404000,880.800000,44.302755,44.302755,46.939200,46.939200,-41.273449,-41.273449,30.937200,30.937200
4.406000,881.200000,44.389797,44.389797,46.939200,46.939200,-41.125717,-41.125717,31.242000,31.242000
4.408000,881.600000,44.474889,44.474889,46.939200,46.939200,-40.976992,-40.976992,31.546800,31.546800
4.410000,882.000000,44.558046,44.558046,46.939200,46.939200,-40.827275,-40.827275,31.851600,31.851600
4.412000,882.400000,44.639282,44.639282,46.939200,46.939200,-40.701755,-40.701755,32.105600,32.105600
4.414000,882.800000,44.718614,44.718614,46.939200,46.939200,-40.550226,-40.550226,32.410400,32.410400
4.416000,883.200000,44.796058,44.796058,46.939200,46.939200,-40.397712,-40.397712,32.715200,32.715200
4.418000,883.600000,44.871630,44.871630,46.939200,46.939200,-40.269866,-40.269866,32.969200,32.969200
4.420000,884.000000,44.945349,44.945349,46.939200,46.939200,-40.115551,-40.115551,33.274000,33.274000
4.422000,884.400000,45.017231,45.017231,46.939200,46.939200,-39.960258,-39.960258,33.578800,33.578800
4.424000,884.800000,45.087294,45.087294,46.939200,46.939200,-39.803988,-39.803988,33.883600,33.883600
4.426000,885.200000,45.155556,45.155556,46.939200,46.939200,-39.673019,-39.673019,34.137600,34.137600
4.428000,885.600000,45.222038,45.222038,46.939200,46.939200,-39.514964,-39.514964,34.442400,34.442400
4.430000,886.000000,45.286757,45.286757,46.939200,46.939200,-39.355939,-39.355939,34.747200,34.747200
4.432000,886.400000,45.349733,45.349733,46.939200,46.939200,-39.195945,-39.195945,35.052000,35.052000
4.434000,886.800000,45.410987,45.410987,46.939200,46.939200,-39.061878,-39.061878,35.306000,35.306000
4.436000,887.200000,45.470538,45.470538,46.939200,46.939200,-38.900113,-38.900113,35.610800,35.610800
4.438000,887.600000,45.528408,45.528408,46.939200,46.939200,-38.737386,-38.737386,35.915600,35.915600
4.440000,888.000000,45.584617,45.584617,46.939200,46.939200,-38.601046,-38.601046,36.169600,36.169600
4.442000,888.400000,45.639186,45.639186,46.939200,46.939200,-38.436559,-38.436559,36.474400,36.474400
4.444000,888.800000,45.692138,45.692138,46.939200,46.939200,-38.271115,-38.271115,36.779200,36.779200
4.446000,889.200000,45.743494,45.743494,46.939200,46.939200,-38.104716,-38.104716,37.084000,37.084000
4.448000,889.600000,45.793277,45.793277,46.939200,46.939200,-37.965322,-37.965322,37.338000,37.338000
4.450000,890.000000,45.841510,45.841510,46.939200,46.939200,-37.797176,-37.797176,37.642800,37.642800
4.452000,890.400000,45.888215,45.888215,46.939200,46.939200,-37.628081,-37.628081,37.947600,37.947600
4.454000,890.800000,45.933415,45.933415,46.939200,46.939200,-37.458038,-37.458038,38.252400,38.252400
4.456000,891.200000,45.977134,45.977134,46.939200,46.939200,-37.315613,-37.315613,38.506400,38.506400
4.458000,891.600000,46.019397,46.019397,46.939200,46.939200,-37.143838,-37.143838,38.811200,38.811200
4.460000,892.000000,46.060226,46.060226,46.939200,46.939200,-36.971120,-36.971120,39.116000,39.116000
4.462000,892.400000,46.099646,46.099646,46.939200,46.939200,-36.826469,-36.826469,39.370000,39.370000
4.464000,892.800000,46.137682,46.137682,46.939200,46.939200,-36.652028,-36.652028,39.674800,39.674800
4.466000,893.200000,46.174358,46.174358,46.939200,46.939200,-36.476649,-36.476649,39.979600,39.979600
4.468000,893.600000,46.209699,46.209699,46.939200,46.939200,-36.300334,-36.300334,40.284400,40.284400
4.470000,894.000000,46.243731,46.243731,46.939200,46.939200,-36.152692,-36.152692,40.538400,40.538400
4.472000,894.400000,46.276478,46.276478,46.939200,46.939200,-35.974666,-35.974666,40.843200,40.843200
4.474000,894.800000,46.307966,46.307966,46.939200,46.939200,-35.795710,-35.795710,41.148000,41.148000
4.476000,895.200000,46.338220,46.338220,46.939200,46.939200,-35.615825,-35.615825,41.452800,41.452800
4.478000,895.600000,46.367268,46.367268,46.939200,46.939200,-35.465212,-35.465212,41.706800,41.706800
4.480000,896.000000,46.395133,46.395133,46.939200,46.939200,-35.283628,-35.283628,42.011600,42.011600
4.482000,896.400000,46.421843,46.421843,46.939200,46.939200,-35.101119,-35.101119,42.316400,42.316400
4.484000,896.800000,46.447423,46.447423,46.939200,46.939200,-34.948324,-34.948324,42.570400,42.570400
4.486000,897.200000,46.471900,46.471900,46.939200,46.939200,-34.764125,-34.764125,42.875200,42.875200
4.488000,897.600000,46.495299,46.495299,46.939200,46.939200,-34.579007,-34.579007,43.180000,43.180000
4.490000,898.000000,46.517648,46.517648,46.939200,46.939200,-34.392970,-34.392970,43.484800,43.484800
4.492000,898.400000,46.538972,46.538972,46.939200,46.939200,-34.237240,-34.237240,43.738800,43.738800
4.494000,898.800000,46.559298,46.559298,46.939200,46.939200,-34.049524,-34.049524,44.043600,44.043600
4.496000,899.200000,46.578653,46.578653,46.939200,46.939200,-33.860895,-33.860895,44.348400,44.348400
4.498000,899.600000,46.597063,46.597063,46.939200,46.939200,-33.671353,-33.671353,44.653200,44.653200
4.500000,900.000000,46.614554,46.614554,46.939200,46.939200,-33.512706,-33.512706,44.907200,44.907200
4.502000,900.400000,46.631152,46.631152,46.939200,46.939200,-33.321497,-33.321497,45.212000,45.212000
4.504000,900.800000,46.646885,46.646885,46.939200,46.939200,-33.129379,-33.129379,45.516800,45.516800
4.506000,901.200000,46.661778,46.661778,46.939200,46.939200,-32.968589,-32.968589,45.770800,45.770800
4.508000,901.600000,46.675859,46.675859,46.939200,46.939200,-32.774810,-32.774810,46.075600,46.075600
4.510000,902.000000,46.689151,46.689151,46.939200,46.939200,-32.580128,-32.580128,46.380400,46.380400
4.512000,902.400000,46.701683,46.701683,46.939200,46.939200,-32.384544,-32.384544,46.685200,46.685200
4.514000,902.800000,46.713480,46.713480,46.939200,46.939200,-32.220869,-32.220869,46.939200,46.939200
4.516000,903.200000,46.724567,46.724567,46.939200,46.939200,-32.023635,-32.023635,43.529464,43.529464
4.518000,903.600000,46.734970,46.734970,46.939198,46.939198,-31.825502,-31.825502,38.848352,38.848352
4.520000,904.000000,46.744715,46.744715,46.939182,46.939182,-31.626472,-31.626472,35.169225,35.169225
4.522000,904.400000,46.753827,46.753827,46.939122,46.939122,-31.459929,-31.459929,32.547717,32.547717
4.524000,904.800000,46.762331,46.762331,46.938975,46.938975,-31.259258,-31.259258,29.763502,29.763502
4.526000,905.200000,46.770253,46.770253,46.938691,46.938691,-31.057695,-31.057695,27.270300,27.270300
4.528000,905.600000,46.777615,46.777615,46.938210,46.938210,-30.889043,-30.889043,25.364909,25.364909
4.530000,906.000000,46.784444,46.784444,46.937463,46.937463,-30.685846,-30.685846,23.245029,23.245029
4.532000,906.400000,46.790763,46.790763,46.936377,46.936377,-30.481759,-30.481759,21.275838,21.275838
4.534000,906.800000,46.796595,46.796595,46.934873,46.934873,-30.276783,-30.276783,19.432999,19.432999
4.536000,907.200000,46.801965,46.801965,46.932867,46.932867,-30.105293,-30.105293,17.980424,17.980424
4.538000,907.600000,46.806894,46.806894,46.930268,46.930268,-29.898693,-29.898693,16.324475,16.324475
4.540000,908.000000,46.811407,46.811407,46.926985,46.926985,-29.691209,-29.691209,14.752563,14.752563
4.542000,908.400000,46.815526,46.815526,46.922921,46.922921,-29.482841,-29.482841,13.255147,13.255147
4.544000,908.800000,46.819272,46.819272,46.917978,46.917978,-29.308527,-29.308527,12.058505,12.058505
4.546000,909.200000,46.822667,46.822667,46.912052,46.912052,-29.098543,-29.098543,10.678232,10.678232
4.548000,909.600000,46.825732,46.825732,46.905042,46.905042,-28.887679,-28.887679,9.353393,9.353393
4.550000,910.000000,46.828488,46.828488,46.896839,46.896839,-28.711288,-28.711288,8.288188,8.288188
4.552000,910.400000,46.830956,46.830956,46.887337,46.887337,-28.498814,-28.498814,7.052885,7.052885
4.554000,910.800000,46.833154,46.833154,46.876426,46.876426,-28.285463,-28.285463,5.860950,5.860950
4.556000,911.200000,46.835103,46.835103,46.863997,46.863997,-28.071237,-28.071237,4.709148,4.709148
4.558000,911.600000,46.836820,46.836820,46.849937,46.849937,-27.892047,-27.892047,3.777905,3.777905
4.560000,912.000000,46.838324,46.838324,46.834135,46.834135,-27.676219,-27.676219,2.692522,2.692522
4.562000,912.400000,46.839633,46.839633,46.816477,46.816477,-27.459519,-27.459519,1.640015,1.640015
4.564000,912.800000,46.840764,46.840764,46.796851,46.796851,-27.241948,-27.241948,0.618339,0.618339
4.566000,913.200000,46.841732,46.841732,46.775143,46.775143,-27.059974,-27.059974,-0.210838,-0.210838
4.568000,913.600000,46.842554,46.842554,46.751239,46.751239,-26.840808,-26.840808,-1.180636,-1.180636
4.570000,914.000000,46.843244,46.843244,46.725026,46.725026,-26.620774,-26.620774,-2.124364,-2.124364
4.572000,914.400000,46.843818,46.843818,46.696391,46.696391,-26.436750,-26.436750,-2.891896,-2.891896
4.574000,914.800000,46.844288,46.844288,46.665224,46.665224,-26.215127,-26.215127,-3.791351,-3.791351
4.576000,915.200000,46.844667,46.844667,46.631419,46.631419,-25.992640,-25.992640,-4.668368,-4.668368
4.578000,915.600000,46.844968,46.844968,46.594874,46.594874,-25.769287,-25.769287,-5.524028,-5.524028
4.580000,916.000000,46.845202,46.845202,46.555493,46.555493,-25.582501,-25.582501,-6.221484,-6.221484
4.582000,916.400000,46.845379,46.845379,46.513185,46.513185,-25.357568,-25.357568,-7.040517,-7.040517
4.584000,916.800000,46.845510,46.845510,46.467862,46.467862,-25.131772,-25.131772,-7.840817,-7.840817
4.586000,917.200000,46.845603,46.845603,46.419441,46.419441,-24.942953,-24.942953,-8.494002,-8.494002
4.588000,917.600000,46.845666,46.845666,46.367843,46.367843,-24.715581,-24.715581,-9.261991,-9.261991
4.590000,918.000000,46.845706,46.845706,46.312994,46.312994,-24.487350,-24.487350,-10.013363,-10.013363
4.592000,918.400000,46.845730,46.845730,46.254825,46.254825,-24.258262,-24.258262,-10.748771,-10.748771
4.594000,918.800000,46.845742,46.845742,46.193269,46.193269,-24.066701,-24.066701,-11.349856,-11.349856
4.596000,919.200000,46.845747,46.845747,46.128266,46.128266,-23.836042,-23.836042,-12.057547,-12.057547
4.598000,919.600000,46.845749,46.845749,46.059758,46.059758,-23.604529,-23.604529,-12.750899,-12.750899
4.600000,920.000000,46.845749,46.845749,45.987691,45.987691,-23.372161,-23.372161,-13.430418,-13.430418
4.602000,920.400000,46.845749,46.845749,45.912017,45.912017,-23.177869,-23.177869,-13.986463,-13.986463
4.604000,920.800000,46.845749,46.845749,45.832690,45.832690,-22.943938,-22.943938,-14.641840,-14.641840
4.606000,921.200000,46.845749,46.845749,45.749668,45.749668,-22.709154,-22.709154,-15.284666,-15.284666
4.608000,921.600000,46.845749,46.845749,45.662914,45.662914,-22.512851,-22.512851,-15.811057,-15.811057
4.610000,922.000000,46.845749,46.845749,45.572394,45.572394,-22.276508,-22.276508,-16.431903,-16.431903
4.612000,922.400000,46.845749,46.845749,45.478078,45.478078,-22.039316,-22.039316,-17.041284,-17.041284
4.614000,922.800000,46.845749,46.845749,45.379940,45.379940,-21.801275,-21.801275,-17.639548,-17.639548
4.616000,923.200000,46.845749,46.845749,45.277956,45.277956,-21.602260,-21.602260,-18.129844,-18.129844
4.618000,923.600000,46.845749,46.845749,45.172107,45.172107,-21.362665,-21.362665,-18.708564,-18.708564
4.620000,924.000000,46.845749,46.845749,45.062378,45.062378,-21.122224,-21.122224,-19.277052,-19.277052
4.622000,924.400000,46.845749,46.845749,44.948756,44.948756,-20.880937,-20.880937,-19.835593,-19.835593
4.624000,924.800000,46.845749,46.845749,44.831232,44.831232,-20.679219,-20.679219,-20.293642,-20.293642
4.626000,925.200000,46.845749,46.845749,44.709800,44.709800,-20.436384,-20.436384,-20.834641,-20.834641
4.628000,925.600000,46.845749,46.845749,44.584459,44.584459,-20.192705,-20.192705,-21.366427,-21.366427
4.630000,926.000000,46.845749,46.845749,44.455208,44.455208,-19.988995,-19.988995,-21.802717,-21.802717
4.632000,926.400000,46.845749,46.845749,44.322052,44.322052,-19.743772,-19.743772,-22.318223,-22.318223
4.634000,926.800000,46.845749,46.845749,44.184998,44.184998,-19.497707,-19.497707,-22.825162,-22.825162
4.636000,927.200000,46.845749,46.845749,44.044056,44.044056,-19.250802,-19.250802,-23.323742,-23.323742
4.638000,927.600000,46.845749,46.845749,43.899240,43.899240,-19.044405,-19.044405,-23.732985,-23.732985
4.640000,928.000000,46.845749,46.845749,43.750565,43.750565,-18.795960,-18.795960,-24.216755,-24.216755
4.642000,928.400000,46.845749,46.845749,43.598050,43.598050,-18.546676,-18.546676,-24.692713,-24.692713
4.644000,928.800000,46.845749,46.845749,43.441717,43.441717,-18.296553,-18.296553,-25.161036,-25.161036
4.646000,929.200000,46.845749,46.845749,43.281592,43.281592,-18.087478,-18.087478,-25.545597,-25.545597
4.648000,929.600000,46.845749,46.845749,43.117700,43.117700,-17.835821,-17.835821,-26.000362,-26.000362
4.650000,930.000000,46.845749,46.845749,42.950073,42.950073,-17.583327,-17.583327,-26.447961,-26.447961
4.652000,930.400000,46.845749,46.845749,42.778743,42.778743,-17.372277,-17.372277,-26.815595,-26.815595
4.654000,930.800000,46.845749,46.845749,42.603746,42.603746,-17.118251,-17.118251,-27.250447,-27.250447
4.656000,931.200000,46.845749,46.845749,42.425118,42.425118,-16.863390,-16.863390,-27.678550,-27.678550
4.658000,931.600000,46.845749,46.845749,42.242901,42.242901,-16.607696,-16.607696,-28.100042,-28.100042
4.660000,932.000000,46.845749,46.845749,42.057136,42.057136,-16.393980,-16.393980,-28.446332,-28.446332
4.662000,932.400000,46.845749,46.845749,41.867870,41.867870,-16.136758,-16.136758,-28.856046,-28.856046
4.664000,932.800000,46.845749,46.845749,41.675149,41.675149,-15.878703,-15.878703,-29.259513,-29.259513
4.666000,933.200000,46.845749,46.845749,41.479023,41.479023,-15.619816,-15.619816,-29.656854,-29.656854
4.668000,933.600000,46.845749,46.845749,41.279544,41.279544,-15.403442,-15.403442,-29.983375,-29.983375
4.670000,934.000000,46.845749,46.845749,41.076767,41.076767,-15.143031,-15.143031,-30.369782,-30.369782
4.672000,934.400000,46.845749,46.845749,40.870746,40.870746,-14.881790,-14.881790,-30.750381,-30.750381
4.674000,934.800000,46.845749,46.845749,40.661541,40.661541,-14.663455,-14.663455,-31.063187,-31.063187
4.676000,935.200000,46.845749,46.845749,40.449212,40.449212,-14.400693,-14.400693,-31.433410,-31.433410
4.678000,935.600000,46.845749,46.845749,40.233820,40.233820,-14.137101,-14.137101,-31.798115,-31.798115
4.680000,936.000000,46.845749,46.845749,40.015431,40.015431,-13.872681,-13.872681,-32.157400,-32.157400
4.682000,936.400000,46.845749,46.845749,39.794109,39.794109,-13.651698,-13.651698,-32.452729,-32.452729
4.684000,936.800000,46.845749,46.845749,39.569923,39.569923,-13.385760,-13.385760,-32.802315,-32.802315
4.686000,937.200000,46.845749,46.845749,39.342943,39.342943,-13.118995,-13.118995,-33.146736,-33.146736
4.688000,937.600000,46.845749,46.845749,39.113239,39.113239,-12.851403,-12.851403,-33.486078,-33.486078
4.690000,938.000000,46.845749,46.845749,38.880885,38.880885,-12.627778,-12.627778,-33.765044,-33.765044
4.692000,938.400000,46.845749,46.845749,38.645955,38.645955,-12.358671,-12.358671,-34.095290,-34.095290
4.694000,938.800000,46.845749,46.845749,38.408526,38.408526,-12.088739,-12.088739,-34.420686,-34.420686
4.696000,939.200000,46.845749,46.845749,38.168675,38.168675,-11.863164,-11.863164,-34.688200,-34.688200
4.698000,939.600000,46.845749,46.845749,37.926482,37.926482,-11.591719,-11.591719,-35.004902,-35.004902
4.700000,940.000000,46.845749,46.845749,37.682026,37.682026,-11.319449,-11.319449,-35.316965,-35.316965
4.702000,940.400000,46.845749,46.845749,37.435391,37.435391,-11.046356,-11.046356,-35.624460,-35.624460
4.704000,940.800000,46.845749,46.845749,37.186659,37.186659,-10.818148,-10.818148,-35.877265,-35.877265
4.706000,941.200000,46.845749,46.845749,36.935914,36.935914,-10.543544,-10.543544,-36.176562,-36.176562
4.708000,941.600000,46.845749,46.845749,36.683244,36.683244,-10.268117,-10.268117,-36.471480,-36.471480
4.710000,942.000000,46.845749,46.845749,36.428735,36.428735,-9.991867,-9.991867,-36.762083,-36.762083
4.712000,942.400000,46.845749,46.845749,36.172476,36.172476,-9.761031,-9.761031,-37.001000,-37.001000
4.714000,942.800000,46.845749,46.845749,35.914555,35.914555,-9.483273,-9.483273,-37.283851,-37.283851
4.716000,943.200000,46.845749,46.845749,35.655063,35.655063,-9.204694,-9.204694,-37.562559,-37.562559
4.718000,943.600000,46.845749,46.845749,35.394092,35.394092,-8.971916,-8.971916,-37.791690,-37.791690
4.720000,944.000000,46.845749,46.845749,35.131733,35.131733,-8.691831,-8.691831,-38.062948,-38.062948
4.722000,944.400000,46.845749,46.845749,34.868081,34.868081,-8.410924,-8.410924,-38.330221,-38.330221
4.724000,944.800000,46.845749,46.845749,34.603229,34.603229,-8.129197,-8.129197,-38.593562,-38.593562
4.726000,945.200000,46.845749,46.845749,34.337273,34.337273,-7.893797,-7.893797,-38.810048,-38.810048
4.728000,945.600000,46.845749,46.845749,34.070308,34.070308,-7.610566,-7.610566,-39.066316,-39.066316
4.730000,946.000000,46.845749,46.845749,33.802431,33.802431,-7.326514,-7.326514,-39.318796,-39.318796
4.732000,946.400000,46.845749,46.845749,33.533740,33.533740,-7.041643,-7.041643,-39.567539,-39.567539
